task_id,model,condition,strategy,sample_id,passed,max_char_similarity,max_token_jaccard,distance_to_gold,distance_to_distractor,snippet_functions_called,n_distractor_specific_markers,distractor_specific_literals,distractor_specific_functions
nimbla_l2_050,LongCat-2.0,distractor,standard,1,False,0.791,0.741,0.426,0.209,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l2_050,LongCat-2.0,distractor,standard,2,False,0.793,0.741,0.426,0.207,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l2_050,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.795,0.741,0.424,0.205,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l3_001,LongCat-2.0,distractor,standard,0,False,0.305,0.348,0.834,0.695,2,2,[],"['merge_nimbla_series_first_wins', 'normalize_nimbla_minmax_inverted']"
nimbla_l3_001,LongCat-2.0,distractor,standard,2,False,0.355,0.442,0.803,0.645,2,2,[],"['merge_nimbla_series_first_wins', 'normalize_nimbla_minmax_inverted']"
nimbla_l3_001,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.281,0.211,0.852,0.719,1,3,"[""'Apply inverted min-max scaling: (max - v) / (max - min).'"", ""'Merge series but first series wins on timestamp conflicts.'""]",['merge_nimbla_series_first_wins']
nimbla_l3_003,LongCat-2.0,distractor,standard,0,False,0.350,0.298,0.816,0.650,2,5,"[""'Always forecast 0.0 regardless of series.'"", ""'Merge series but first series wins on timestamp conflicts.'"", '0.0']","['forecast_next_zero', 'merge_nimbla_series_first_wins']"
nimbla_l3_003,LongCat-2.0,distractor,standard,1,False,0.424,0.311,0.778,0.576,2,5,"[""'Always forecast 0.0 regardless of series.'"", ""'Merge series but first series wins on timestamp conflicts.'"", '0.0']","['forecast_next_zero', 'merge_nimbla_series_first_wins']"
nimbla_l3_003,LongCat-2.0,distractor,standard,2,False,0.130,0.297,0.855,0.870,2,3,['0.0'],"['forecast_next_zero', 'merge_nimbla_series_first_wins']"
nimbla_l3_003,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.423,0.329,0.778,0.577,2,5,"[""'Always forecast 0.0 regardless of series.'"", ""'Merge series but first series wins on timestamp conflicts.'"", '0.0']","['forecast_next_zero', 'merge_nimbla_series_first_wins']"
nimbla_l3_004,LongCat-2.0,distractor,standard,0,False,0.526,0.511,0.810,0.474,1,2,"[""'Return a summary with only the count (missing statistics).'""]",['summarize_nimbla_count_only']
nimbla_l3_004,LongCat-2.0,distractor,standard,1,False,0.130,0.511,0.873,0.870,1,2,"[""'Return a summary with only the count (missing statistics).'""]",['summarize_nimbla_count_only']
nimbla_l3_004,LongCat-2.0,distractor,standard,2,False,0.478,0.434,0.821,0.522,1,2,"[""'Return a summary with only the count (missing statistics).'""]",['summarize_nimbla_count_only']
nimbla_l3_004,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.500,0.426,0.821,0.500,1,2,"[""'Return a summary with only the count (missing statistics).'""]",['summarize_nimbla_count_only']
nimbla_l3_004,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.117,0.442,0.889,0.883,1,2,"[""'Return a summary with only the count (missing statistics).'""]",['summarize_nimbla_count_only']
nimbla_l3_005,LongCat-2.0,distractor,standard,0,False,0.571,0.650,0.632,0.429,0,1,"[""'Apply inverted min-max scaling: (max - v) / (max - min).'""]",[]
nimbla_l3_005,LongCat-2.0,distractor,standard,2,False,0.540,0.667,0.596,0.460,0,1,"[""'Apply inverted min-max scaling: (max - v) / (max - min).'""]",[]
nimbla_l3_007,LongCat-2.0,distractor,standard,0,False,0.272,0.200,0.928,0.728,0,1,['0.0'],[]
nimbla_l3_007,LongCat-2.0,distractor,standard,1,False,0.128,0.164,0.917,0.872,0,1,['0.0'],[]
nimbla_l3_008,LongCat-2.0,distractor,standard,0,False,0.245,0.356,0.848,0.755,2,4,"[""'Compute moving average with an extra-wide window (off-by-one bug).'"", ""'Merge series but first series wins on timestamp conflicts.'""]","['merge_nimbla_series_first_wins', 'moving_average_off_by_one']"
nimbla_l3_011,LongCat-2.0,distractor,standard,2,False,0.506,0.467,0.736,0.494,1,3,"[""'Merge series but first series wins on timestamp conflicts.'"", ""'Return timestamps whose values are below the threshold (inverted logic).'""]",['merge_nimbla_series_first_wins']
nimbla_l3_012,LongCat-2.0,distractor,standard,1,False,0.535,0.641,0.598,0.465,0,1,"[""'Apply inverted min-max scaling: (max - v) / (max - min).'""]",[]
nimbla_l3_012,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.539,0.703,0.640,0.461,1,2,"[""'Apply inverted min-max scaling: (max - v) / (max - min).'""]",['normalize_nimbla_minmax_inverted']
nimbla_l3_013,LongCat-2.0,distractor,standard,0,False,0.437,0.394,0.771,0.563,1,3,"[""'Merge series but first series wins on timestamp conflicts.'"", ""'Return a summary with only the count (missing statistics).'""]",['merge_nimbla_series_first_wins']
nimbla_l3_013,LongCat-2.0,distractor,standard,1,False,0.326,0.333,0.850,0.674,1,1,[],['merge_nimbla_series_first_wins']
nimbla_l3_013,LongCat-2.0,distractor,standard,2,False,0.355,0.311,0.813,0.645,0,1,"[""'Merge series but first series wins on timestamp conflicts.'""]",[]
nimbla_l3_014,LongCat-2.0,distractor,standard,0,False,0.093,0.278,0.867,0.907,0,1,['0.0'],[]
nimbla_l3_014,LongCat-2.0,distractor,standard,1,False,0.080,0.341,0.883,0.920,1,3,"[""'Merge series but first series wins on timestamp conflicts.'"", '0.0']",['merge_nimbla_series_first_wins']
nimbla_l3_014,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.225,0.206,0.889,0.775,0,1,['0.0'],[]
nimbla_l3_014,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.313,0.309,0.832,0.687,0,1,['0.0'],[]
nimbla_l3_017,LongCat-2.0,distractor,standard,0,False,0.451,0.378,0.764,0.549,1,2,"[""'Merge series but first series wins on timestamp conflicts.'""]",['merge_nimbla_series_first_wins']
nimbla_l3_017,LongCat-2.0,distractor,standard,2,False,0.349,0.257,0.817,0.651,1,2,"[""'Merge series but first series wins on timestamp conflicts.'""]",['merge_nimbla_series_first_wins']
nimbla_l3_018,LongCat-2.0,distractor,standard,0,False,0.168,0.174,0.880,0.832,0,2,"[""'Always forecast 0.0 regardless of series.'"", '0.0']",[]
nimbla_l3_018,LongCat-2.0,distractor,standard,1,False,0.221,0.263,0.908,0.779,1,3,"[""'Always forecast 0.0 regardless of series.'"", '0.0']",['forecast_next_zero']
nimbla_l3_018,LongCat-2.0,distractor,standard,2,False,0.198,0.254,0.908,0.802,0,2,"[""'Always forecast 0.0 regardless of series.'"", '0.0']",[]
nimbla_l3_018,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.179,0.182,0.862,0.821,0,1,['0.0'],[]
nimbla_l3_018,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.103,0.114,0.928,0.897,0,1,['0.0'],[]
nimbla_l3_019,LongCat-2.0,distractor,standard,2,False,0.544,0.703,0.569,0.456,0,1,"[""'Return timestamps whose values are below the threshold (inverted logic).'""]",[]
nimbla_l3_020,LongCat-2.0,distractor,standard,0,False,0.186,0.338,0.833,0.814,1,2,['0.0'],['merge_nimbla_series_first_wins']
nimbla_l3_020,LongCat-2.0,distractor,standard,1,False,0.337,0.382,0.838,0.663,1,2,['0.0'],['merge_nimbla_series_first_wins']
nimbla_l3_020,LongCat-2.0,distractor,standard,2,False,0.417,0.464,0.820,0.583,1,3,"[""'Merge series but first series wins on timestamp conflicts.'"", '0.0']",['merge_nimbla_series_first_wins']
nimbla_l3_020,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.236,0.375,0.859,0.764,0,1,['0.0'],[]
nimbla_l3_020,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.385,0.304,0.798,0.615,1,4,"[""'Always forecast 0.0 regardless of series.'"", ""'Merge series but first series wins on timestamp conflicts.'"", '0.0']",['merge_nimbla_series_first_wins']
nimbla_l3_022,LongCat-2.0,distractor,standard,1,False,0.417,0.364,0.781,0.583,2,4,"[""'Apply inverted min-max scaling: (max - v) / (max - min).'"", ""'Merge series but first series wins on timestamp conflicts.'""]","['merge_nimbla_series_first_wins', 'normalize_nimbla_minmax_inverted']"
nimbla_l3_022,LongCat-2.0,distractor,standard,2,False,0.322,0.391,0.825,0.678,0,1,"[""'Merge series but first series wins on timestamp conflicts.'""]",[]
nimbla_l3_025,LongCat-2.0,distractor,standard,1,False,0.474,0.474,0.753,0.526,2,4,"[""'Compute moving average with an extra-wide window (off-by-one bug).'"", ""'Merge series but first series wins on timestamp conflicts.'""]","['merge_nimbla_series_first_wins', 'moving_average_off_by_one']"
nimbla_l3_025,LongCat-2.0,distractor,standard,2,False,0.474,0.500,0.753,0.526,2,4,"[""'Compute moving average with an extra-wide window (off-by-one bug).'"", ""'Merge series but first series wins on timestamp conflicts.'""]","['merge_nimbla_series_first_wins', 'moving_average_off_by_one']"
nimbla_l3_025,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.347,0.422,0.776,0.653,0,1,"[""'Merge series but first series wins on timestamp conflicts.'""]",[]
nimbla_l3_026,LongCat-2.0,distractor,standard,0,False,0.581,0.684,0.578,0.419,0,1,"[""'Apply inverted min-max scaling: (max - v) / (max - min).'""]",[]
nimbla_l3_026,LongCat-2.0,distractor,standard,2,False,0.432,0.622,0.672,0.568,1,1,[],['normalize_nimbla_minmax_inverted']
nimbla_l3_027,LongCat-2.0,distractor,standard,0,False,0.290,0.308,0.885,0.710,1,2,['0.0'],['forecast_next_zero']
nimbla_l3_027,LongCat-2.0,distractor,standard,1,False,0.235,0.298,0.950,0.765,1,3,"[""'Always forecast 0.0 regardless of series.'"", '0.0']",['forecast_next_zero']
nimbla_l3_027,LongCat-2.0,distractor,standard,2,False,0.241,0.194,0.905,0.759,1,2,['0.0'],['forecast_next_zero']
nimbla_l3_027,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.266,0.257,0.904,0.734,0,1,['0.0'],[]
nimbla_l3_028,LongCat-2.0,distractor,standard,0,False,0.438,0.368,0.771,0.562,1,3,"[""'Merge series but first series wins on timestamp conflicts.'"", ""'Return timestamps whose values are below the threshold (inverted logic).'""]",['merge_nimbla_series_first_wins']
nimbla_l3_029,LongCat-2.0,distractor,standard,1,False,0.283,0.339,0.847,0.717,1,1,[],['merge_nimbla_series_first_wins']
nimbla_l3_029,LongCat-2.0,distractor,standard,2,False,0.408,0.350,0.786,0.592,1,2,"[""'Merge series but first series wins on timestamp conflicts.'""]",['merge_nimbla_series_first_wins']
nimbla_l3_029,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.370,0.337,0.806,0.630,1,2,"[""'Merge series but first series wins on timestamp conflicts.'""]",['merge_nimbla_series_first_wins']
nimbla_l3_029,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.368,0.368,0.807,0.632,1,2,"[""'Merge series but first series wins on timestamp conflicts.'""]",['merge_nimbla_series_first_wins']
nimbla_l3_030,LongCat-2.0,distractor,standard,0,False,0.315,0.357,0.830,0.685,0,1,['0.0'],[]
nimbla_l3_030,LongCat-2.0,distractor,standard,1,False,0.351,0.352,0.835,0.649,1,2,['0.0'],['merge_nimbla_series_first_wins']
nimbla_l3_030,LongCat-2.0,distractor,standard,2,False,0.528,0.475,0.725,0.472,1,3,"[""'Merge series but first series wins on timestamp conflicts.'"", '0.0']",['merge_nimbla_series_first_wins']
nimbla_l3_030,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.199,0.286,0.804,0.801,0,1,['0.0'],[]
nimbla_l3_031,LongCat-2.0,distractor,standard,0,False,0.783,0.705,0.432,0.217,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l3_031,LongCat-2.0,distractor,standard,1,False,0.790,0.717,0.427,0.210,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l3_031,LongCat-2.0,distractor,standard,2,False,0.757,0.705,0.449,0.243,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l3_031,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.790,0.741,0.427,0.210,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l3_032,LongCat-2.0,distractor,standard,0,False,0.410,0.384,0.785,0.590,1,3,"[""'Merge series but first series wins on timestamp conflicts.'"", ""'Return a summary with only the count (missing statistics).'""]",['merge_nimbla_series_first_wins']
nimbla_l3_032,LongCat-2.0,distractor,standard,1,False,0.368,0.400,0.807,0.632,0,2,"[""'Merge series but first series wins on timestamp conflicts.'"", ""'Return a summary with only the count (missing statistics).'""]",[]
nimbla_l3_032,LongCat-2.0,distractor,standard,2,False,0.372,0.396,0.801,0.628,2,2,[],"['merge_nimbla_series_first_wins', 'summarize_nimbla_count_only']"
nimbla_l3_032,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.301,0.214,0.841,0.699,1,3,"[""'Merge series but first series wins on timestamp conflicts.'"", ""'Return a summary with only the count (missing statistics).'""]",['merge_nimbla_series_first_wins']
nimbla_l3_032,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.470,0.359,0.754,0.530,2,4,"[""'Merge series but first series wins on timestamp conflicts.'"", ""'Return a summary with only the count (missing statistics).'""]","['merge_nimbla_series_first_wins', 'summarize_nimbla_count_only']"
nimbla_l3_035,LongCat-2.0,distractor,standard,0,False,0.177,0.404,0.814,0.823,1,1,[],['merge_nimbla_series_first_wins']
nimbla_l3_035,LongCat-2.0,distractor,standard,1,False,0.165,0.368,0.825,0.835,1,1,[],['merge_nimbla_series_first_wins']
nimbla_l3_035,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.397,0.322,0.792,0.603,1,2,"[""'Merge series but first series wins on timestamp conflicts.'""]",['merge_nimbla_series_first_wins']
nimbla_l3_037,LongCat-2.0,distractor,standard,0,False,0.391,0.315,0.795,0.609,1,4,"[""'Always forecast 0.0 regardless of series.'"", ""'Merge series but first series wins on timestamp conflicts.'"", '0.0']",['merge_nimbla_series_first_wins']
nimbla_l3_037,LongCat-2.0,distractor,standard,1,False,0.364,0.375,0.823,0.636,1,2,['0.0'],['merge_nimbla_series_first_wins']
nimbla_l3_037,LongCat-2.0,distractor,standard,2,False,0.403,0.350,0.789,0.597,1,4,"[""'Always forecast 0.0 regardless of series.'"", ""'Merge series but first series wins on timestamp conflicts.'"", '0.0']",['merge_nimbla_series_first_wins']
nimbla_l3_037,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.367,0.329,0.807,0.633,1,4,"[""'Always forecast 0.0 regardless of series.'"", ""'Merge series but first series wins on timestamp conflicts.'"", '0.0']",['merge_nimbla_series_first_wins']
nimbla_l3_037,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.366,0.326,0.808,0.634,1,4,"[""'Always forecast 0.0 regardless of series.'"", ""'Merge series but first series wins on timestamp conflicts.'"", '0.0']",['merge_nimbla_series_first_wins']
nimbla_l3_038,LongCat-2.0,distractor,standard,0,False,0.656,0.703,0.681,0.344,1,2,"[""'Return timestamps whose values are below the threshold (inverted logic).'""]",['detect_outliers_below_threshold']
nimbla_l3_039,LongCat-2.0,distractor,standard,1,False,0.163,0.382,0.829,0.837,1,1,[],['merge_nimbla_series_first_wins']
nimbla_l3_040,LongCat-2.0,distractor,standard,2,False,0.108,0.250,0.924,0.892,1,1,[],['summarize_nimbla_count_only']
nimbla_l3_040,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.335,0.365,0.945,0.665,0,1,"[""'Return a summary with only the count (missing statistics).'""]",[]
nimbla_l3_041,LongCat-2.0,distractor,standard,1,False,0.503,0.500,0.738,0.497,1,2,"[""'Merge series but first series wins on timestamp conflicts.'""]",['merge_nimbla_series_first_wins']
nimbla_l3_041,LongCat-2.0,distractor,standard,2,False,0.378,0.292,0.802,0.622,1,2,"[""'Merge series but first series wins on timestamp conflicts.'""]",['merge_nimbla_series_first_wins']
nimbla_l3_042,LongCat-2.0,distractor,standard,0,False,0.192,0.254,0.907,0.808,1,3,"[""'Always forecast 0.0 regardless of series.'"", '0.0']",['forecast_next_zero']
nimbla_l3_042,LongCat-2.0,distractor,standard,1,False,0.261,0.273,0.895,0.739,1,3,"[""'Always forecast 0.0 regardless of series.'"", '0.0']",['forecast_next_zero']
nimbla_l3_042,LongCat-2.0,distractor,standard,2,False,0.168,0.231,0.887,0.832,1,3,"[""'Always forecast 0.0 regardless of series.'"", '0.0']",['forecast_next_zero']
nimbla_l3_042,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.203,0.227,0.907,0.797,1,3,"[""'Always forecast 0.0 regardless of series.'"", '0.0']",['forecast_next_zero']
nimbla_l3_042,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.111,0.107,0.909,0.889,0,1,['0.0'],[]
nimbla_l3_043,LongCat-2.0,distractor,standard,0,False,0.122,0.281,0.856,0.878,1,1,[],['parse_nimbla_series_descending']
nimbla_l3_043,LongCat-2.0,distractor,standard,2,False,0.612,0.695,0.927,0.388,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l3_043,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.746,0.717,0.456,0.254,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l3_043,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.735,0.717,0.463,0.265,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l3_044,LongCat-2.0,distractor,standard,0,False,0.379,0.408,0.824,0.621,2,3,['0.0'],"['forecast_next_zero', 'merge_nimbla_series_first_wins']"
nimbla_l3_044,LongCat-2.0,distractor,standard,1,False,0.427,0.429,0.796,0.573,2,3,['0.0'],"['forecast_next_zero', 'merge_nimbla_series_first_wins']"
nimbla_l3_044,LongCat-2.0,distractor,standard,2,False,0.390,0.375,0.810,0.610,2,3,['0.0'],"['forecast_next_zero', 'merge_nimbla_series_first_wins']"
nimbla_l3_044,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.471,0.406,0.754,0.529,2,5,"[""'Always forecast 0.0 regardless of series.'"", ""'Merge series but first series wins on timestamp conflicts.'"", '0.0']","['forecast_next_zero', 'merge_nimbla_series_first_wins']"
nimbla_l3_045,LongCat-2.0,distractor,standard,0,False,0.790,0.729,0.427,0.210,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l3_045,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.772,0.741,0.439,0.228,1,2,"[""'Parse a series but allow descending timestamps (boundary bug).'""]",['parse_nimbla_series_descending']
nimbla_l3_046,LongCat-2.0,distractor,standard,2,False,0.624,0.703,0.504,0.376,0,1,"[""'Return timestamps whose values are below the threshold (inverted logic).'""]",[]
nimbla_l3_047,LongCat-2.0,distractor,standard,2,False,0.394,0.414,0.793,0.606,2,4,"[""'Compute moving average with an extra-wide window (off-by-one bug).'"", ""'Merge series but first series wins on timestamp conflicts.'""]","['merge_nimbla_series_first_wins', 'moving_average_off_by_one']"
nimbla_l3_048,LongCat-2.0,distractor,standard,0,False,0.247,0.622,0.917,0.753,1,2,"[""'Return a summary with only the count (missing statistics).'""]",['summarize_nimbla_count_only']
nimbla_l3_048,LongCat-2.0,distractor,standard,1,False,0.253,0.657,0.917,0.747,1,2,"[""'Return a summary with only the count (missing statistics).'""]",['summarize_nimbla_count_only']
nimbla_l3_048,LongCat-2.0,distractor,standard,2,False,0.248,0.657,0.910,0.752,1,2,"[""'Return a summary with only the count (missing statistics).'""]",['summarize_nimbla_count_only']
